Magnification,cosmology_parameters_cosmology_name,detector_parameters_background_noise,detector_parameters_ccd_gain,detector_parameters_exposure_time,detector_parameters_magnitude_zero_point,detector_parameters_num_exposures,detector_parameters_pixel_scale,detector_parameters_read_noise,detector_parameters_sky_brightness,lens_light_parameters_R_sersic,lens_light_parameters_center_x,lens_light_parameters_center_y,lens_light_parameters_e1,lens_light_parameters_e2,lens_light_parameters_mag_app,lens_light_parameters_n_sersic,lens_light_parameters_output_ab_zeropoint,lens_light_parameters_z_source,main_deflector_parameters_M200,main_deflector_parameters_center_x,main_deflector_parameters_center_y,main_deflector_parameters_dec_0,main_deflector_parameters_e1,main_deflector_parameters_e2,main_deflector_parameters_gamma,main_deflector_parameters_gamma1,main_deflector_parameters_gamma2,main_deflector_parameters_ra_0,main_deflector_parameters_theta_E,main_deflector_parameters_z_lens,psf_parameters_fwhm,psf_parameters_psf_type,seed,source_parameters_R_sersic,source_parameters_center_x,source_parameters_center_y,source_parameters_e1,source_parameters_e2,source_parameters_mag_app,source_parameters_n_sersic,source_parameters_output_ab_zeropoint,source_parameters_z_source
0.9584184027585184,planck18,,2.3,30,27.85,100,0.2,10,20.48,1.0,-0.06028753672828412,0.13517954796714055,1.0,1.0,19.557568019350196,4.0,27.85,0.5842841263401541,10000000000000.0,-0.06028753672828412,0.13517954796714055,0.0,1.0,1.0,2.1325191243618002,1.0,1.0,0.0,1.0,0.7456796792479672,0.71,GAUSSIAN,380740344,1.0,0.9397124632717159,1.1351795479671405,0.05203147314192595,-0.1757629885866574,25.841455246818583,1.0,27.85,1.1719595006072159
0.9514942325570411,planck18,,2.3,30,27.85,100,0.2,10,20.48,1.0,0.18947975683331233,-0.06543813693018366,1.0,1.0,19.77231341547607,4.0,27.85,0.38071020008945156,10000000000000.0,0.18947975683331233,-0.06543813693018366,0.0,1.0,1.0,1.5658357355325925,1.0,1.0,0.0,1.0,0.7036518245140533,0.71,GAUSSIAN,[380740345],1.0,1.1894797568333124,0.9345618630698164,-0.4872990415067983,0.16737022235100527,23.71975514095346,1.0,27.85,2.6072729889547297
0.9374779818080307,planck18,,2.3,30,27.85,100,0.2,10,20.48,1.0,0.05892126444159865,-0.002500589078612419,1.0,1.0,16.490948521203485,4.0,27.85,0.35176898388787486,10000000000000.0,0.05892126444159865,-0.002500589078612419,0.0,1.0,1.0,1.7130889501115554,1.0,1.0,0.0,1.0,0.7841751516347227,0.71,GAUSSIAN,[380740346],1.0,1.0589212644415986,0.9974994109213876,0.03396130279964938,0.17419631812230635,25.491274684668525,1.0,27.85,3.1179762201254118
0.7905748199869094,planck18,,2.3,30,27.85,100,0.2,10,20.48,1.0,0.09628378754411483,-0.0815728128522735,1.0,1.0,19.082349310407064,4.0,27.85,0.3524456804445023,10000000000000.0,0.09628378754411483,-0.0815728128522735,0.0,1.0,1.0,1.8399603681769547,1.0,1.0,0.0,1.0,0.6819417347179303,0.71,GAUSSIAN,[380740347],1.0,1.096283787544115,0.9184271871477265,0.6479115062601203,-0.22514651082184223,23.340973724738475,1.0,27.85,0.9249950999906732
