Magnification,cosmology_parameters_cosmology_name,detector_parameters_background_noise,detector_parameters_ccd_gain,detector_parameters_exposure_time,detector_parameters_magnitude_zero_point,detector_parameters_num_exposures,detector_parameters_pixel_scale,detector_parameters_read_noise,detector_parameters_sky_brightness,lens_light_parameters_R_sersic,lens_light_parameters_center_x,lens_light_parameters_center_y,lens_light_parameters_e1,lens_light_parameters_e2,lens_light_parameters_mag_app,lens_light_parameters_n_sersic,lens_light_parameters_output_ab_zeropoint,lens_light_parameters_z_source,main_deflector_parameters_M200,main_deflector_parameters_center_x,main_deflector_parameters_center_y,main_deflector_parameters_dec_0,main_deflector_parameters_e1,main_deflector_parameters_e2,main_deflector_parameters_gamma,main_deflector_parameters_gamma1,main_deflector_parameters_gamma2,main_deflector_parameters_ra_0,main_deflector_parameters_theta_E,main_deflector_parameters_z_lens,psf_parameters_fwhm,psf_parameters_psf_type,seed,source_parameters_R_sersic,source_parameters_center_x,source_parameters_center_y,source_parameters_e1,source_parameters_e2,source_parameters_mag_app,source_parameters_n_sersic,source_parameters_output_ab_zeropoint,source_parameters_z_source
3.7204214332866323,planck18,,2.3,30,27.79,230,0.2,10,20.48,1.4236134213375897,0.05830525082189459,-0.029948089003730728,0.0,0.0,19.89660640462524,4.0,27.79,def,10000000000000.0,0.05830525082189459,-0.029948089003730728,0.0,0.0,0.0,1.89238775148668,0.0,0.0,0.0,0.8707228538754446,0.5037489949974023,0.71,GAUSSIAN,[2752561472],0.1409275830119907,0.39414779216171597,-0.5181446747744534,0.03212513795106242,-0.36101668203906423,24.684955222178758,1.0,27.79,0.7389150289533788
2.1098945072022945,planck18,,2.3,30,27.79,230,0.2,10,20.48,1.195208838179442,0.0380644601141116,0.011064516069722263,0.0,0.0,21.094414059232406,4.0,27.79,def,10000000000000.0,0.0380644601141116,0.011064516069722263,0.0,0.0,0.0,1.9472702511018105,0.0,0.0,0.0,0.9146573070175463,0.5113202329297932,0.71,GAUSSIAN,[2752561473],0.6307961194040863,0.12081936234964402,-1.1365814789754958,0.021221045988446544,-0.17814071169436196,24.550817931063225,1.0,27.79,0.9125433257820681
2.8712757071567254,planck18,,2.3,30,27.79,230,0.2,10,20.48,1.5510887148745045,-0.03202430898437008,0.032062637112126584,0.0,0.0,19.2014503371012,4.0,27.79,def,10000000000000.0,-0.03202430898437008,0.032062637112126584,0.0,0.0,0.0,2.300165885339107,0.0,0.0,0.0,1.8745467967596163,0.853268440977377,0.71,GAUSSIAN,[2752561474],0.5890913657313556,-0.07793858477874506,-1.2063160545153493,-0.12216591424913262,-0.1626848144470797,26.42291292310569,1.0,27.79,1.8109674165025917
2.618432364215124,planck18,,2.3,30,27.79,230,0.2,10,20.48,1.3977605555805164,-0.004922756701610473,-0.1903284595016155,0.0,0.0,18.877540295876543,4.0,27.79,def,10000000000000.0,-0.004922756701610473,-0.1903284595016155,0.0,0.0,0.0,1.8421112107141693,0.0,0.0,0.0,1.3817537677326779,0.06805816153809219,0.71,GAUSSIAN,[2752561475],0.10049660365900953,-0.6569650505397299,0.8374172042669614,0.09321130995923547,0.448037709111857,25.929290203996707,1.0,27.79,0.3135063520766592
3.2086230997815144,planck18,,2.3,30,27.79,230,0.2,10,20.48,0.9720861246680684,0.051473365331722,0.030584505682238392,0.0,0.0,19.202788622714678,4.0,27.79,def,10000000000000.0,0.051473365331722,0.030584505682238392,0.0,0.0,0.0,2.102343408655528,0.0,0.0,0.0,1.7132886434713033,0.5772165205142592,0.71,GAUSSIAN,[2752561476],0.14896269911156715,0.7744251692551424,0.7486142046687856,-0.13917110549133357,0.03787986864380756,25.370944792635612,1.0,27.79,0.7926447596215798
2.1095727138824345,planck18,,2.3,30,27.79,230,0.2,10,20.48,1.1174498368068777,0.0810102013257866,0.3322091931407606,0.0,0.0,18.61746261628164,4.0,27.79,def,10000000000000.0,0.0810102013257866,0.3322091931407606,0.0,0.0,0.0,2.047334535350627,0.0,0.0,0.0,1.6422141091777156,0.9331221207791152,0.71,GAUSSIAN,[2752561477],0.6316420881487135,-0.7608690513724417,-0.9232646478241118,0.43534268643002705,-0.12912246114599418,24.227122791564803,1.0,27.79,1.5199936330138635
5.292821774926399,planck18,,2.3,30,27.79,230,0.2,10,20.48,1.4432089762778828,-0.23362015812175663,-0.20585698991307733,0.0,0.0,20.195942860212625,4.0,27.79,def,10000000000000.0,-0.23362015812175663,-0.20585698991307733,0.0,0.0,0.0,2.3745785164956112,0.0,0.0,0.0,1.7475826782946442,0.4485734387741976,0.71,GAUSSIAN,[2752561478],0.6832115927117872,0.04092704660202065,-0.4062519123216112,0.22687895387623086,-0.21771095943666627,26.4300631372481,1.0,27.79,1.439726366036374
35.8127041030838,planck18,,2.3,30,27.79,230,0.2,10,20.48,1.3098952812759241,-0.1356599321761058,-0.03377483229166182,0.0,0.0,17.73027199226946,4.0,27.79,def,10000000000000.0,-0.1356599321761058,-0.03377483229166182,0.0,0.0,0.0,1.7137634003566673,0.0,0.0,0.0,1.7225928512347226,0.5820191923067377,0.71,GAUSSIAN,[2752561479],0.16967708447132934,-0.06483361708735104,-0.12812958476104094,-0.2628648836309841,-0.40557084053385334,23.59514414229503,1.0,27.79,1.1068259322166245
1.6087642223413234,planck18,,2.3,30,27.79,230,0.2,10,20.48,0.8451834539612071,0.010940054200087874,-0.11176121869632967,0.0,0.0,18.139521339543286,4.0,27.79,def,10000000000000.0,0.010940054200087874,-0.11176121869632967,0.0,0.0,0.0,2.1247654286255413,0.0,0.0,0.0,0.7717193135474079,0.8046407584639537,0.71,GAUSSIAN,[2752561480],0.12257807081595457,-0.18403558007384802,1.1803668231687758,-0.21953418223321217,-0.19204250297809392,26.083883471371273,1.0,27.79,1.2248895154837336
3.239359183868102,planck18,,2.3,30,27.79,230,0.2,10,20.48,1.149194415837818,0.2608707227488449,-0.05136640893984233,0.0,0.0,20.430233560373996,4.0,27.79,def,10000000000000.0,0.2608707227488449,-0.05136640893984233,0.0,0.0,0.0,2.3864687701166942,0.0,0.0,0.0,1.3106627330038274,0.45859026714123724,0.71,GAUSSIAN,[2752561481],0.4812204880521518,-0.4387182680279416,-0.26923368596459846,0.053200208967552925,0.2886052879747948,26.30679209354488,1.0,27.79,0.5533343749969972
21.950134344243605,planck18,,2.3,30,27.79,230,0.2,10,20.48,0.999486388483798,-0.08429720135332672,0.10704567871894531,0.0,0.0,18.07432899941255,4.0,27.79,def,10000000000000.0,-0.08429720135332672,0.10704567871894531,0.0,0.0,0.0,2.0926010573156,0.0,0.0,0.0,1.595613110891482,0.6544308739974547,0.71,GAUSSIAN,[2752561482],0.17850569317243914,-0.01445515878729125,0.1103153809316805,-0.22600094276612692,-0.0428493112575347,24.278476845809564,1.0,27.79,1.134102747428105
2.989578959323363,planck18,,2.3,30,27.79,230,0.2,10,20.48,2.947654750136569,-0.014217251437439814,-0.014610295149337933,0.0,0.0,15.606811128169197,4.0,27.79,def,10000000000000.0,-0.014217251437439814,-0.014610295149337933,0.0,0.0,0.0,1.5953394015690665,0.0,0.0,0.0,0.88345057142167,0.5119025109113458,0.71,GAUSSIAN,[2752561483],0.3422265082834868,-0.053727740399037244,1.0776612101246115,-0.05299946164523464,0.20926603464009894,24.575726991093713,1.0,27.79,1.4366774833732538
4.914818640887974,planck18,,2.3,30,27.79,230,0.2,10,20.48,0.7605459833705452,0.11638900726300144,-0.010236372783218093,0.0,0.0,18.031145531647283,4.0,27.79,def,10000000000000.0,0.11638900726300144,-0.010236372783218093,0.0,0.0,0.0,1.5106176951759727,0.0,0.0,0.0,1.9302190720182375,0.7002636116914225,0.71,GAUSSIAN,[2752561484],0.6264559633047557,-0.31706059546672494,1.088004993468899,0.1573537583632466,0.3395706359775066,25.149511698779317,1.0,27.79,1.0473576916279366
2.933426000352504,planck18,,2.3,30,27.79,230,0.2,10,20.48,1.4127427215097115,0.09622409771377162,0.037770354750401865,0.0,0.0,17.87205378541744,4.0,27.79,def,10000000000000.0,0.09622409771377162,0.037770354750401865,0.0,0.0,0.0,2.564635348586928,0.0,0.0,0.0,2.0429805837887796,0.5803841862440156,0.71,GAUSSIAN,[2752561485],0.34281911308096724,0.8801998139246451,-0.5277292021916804,-0.07935711430346963,0.16115111133071405,23.772582855162835,1.0,27.79,1.2378988708761485
3.3514866567424613,planck18,,2.3,30,27.79,230,0.2,10,20.48,0.17562371253842612,-0.1773763407115745,0.02204510051466621,0.0,0.0,16.49479794957093,4.0,27.79,def,10000000000000.0,-0.1773763407115745,0.02204510051466621,0.0,0.0,0.0,1.855232145554516,0.0,0.0,0.0,1.1180758353589806,0.8133172680903957,0.71,GAUSSIAN,[2752561486],0.09714221794532468,0.4305419972358082,0.4552309038540574,0.005318799011492941,-0.38681626898730315,24.847122919746937,1.0,27.79,1.6891684871138506
5.708194656685613,planck18,,2.3,30,27.79,230,0.2,10,20.48,0.8091053619593536,-0.03846324278826835,-0.2165187829660986,0.0,0.0,21.497629729006345,4.0,27.79,def,10000000000000.0,-0.03846324278826835,-0.2165187829660986,0.0,0.0,0.0,2.4219355446009825,0.0,0.0,0.0,1.996823918258567,0.42864501827955515,0.71,GAUSSIAN,[2752561487],0.11308875745142002,-0.5138238333732821,-0.4468734016844058,0.394084337755427,0.07424685332806674,25.326129761711748,1.0,27.79,1.4460764675841435
5.277380117589113,planck18,,2.3,30,27.79,230,0.2,10,20.48,0.7079351100259523,-0.09507156516828656,-0.16511442873267387,0.0,0.0,21.968134691602074,4.0,27.79,def,10000000000000.0,-0.09507156516828656,-0.16511442873267387,0.0,0.0,0.0,1.998189061426712,0.0,0.0,0.0,1.33591547852599,0.9115849520791814,0.71,GAUSSIAN,[2752561488],0.5555641373132586,-0.41662211394057236,-0.07039328563931871,-0.40807978138580375,0.08909868242152111,24.938917021356097,1.0,27.79,0.9745847294273866
6.478117233074297,planck18,,2.3,30,27.79,230,0.2,10,20.48,1.367199239661391,-0.1606814570165724,-0.06529744819164462,0.0,0.0,19.674928878601097,4.0,27.79,def,10000000000000.0,-0.1606814570165724,-0.06529744819164462,0.0,0.0,0.0,2.7119379572892677,0.0,0.0,0.0,1.9127714677367202,0.4989384216770191,0.71,GAUSSIAN,[2752561489],0.3971189014139675,-0.2778445852484035,0.18197056261165487,0.16044193299719028,0.08134891137361148,24.326487605220485,1.0,27.79,0.766112996824114
1.9161364301325996,planck18,,2.3,30,27.79,230,0.2,10,20.48,1.1485423675434845,0.06926946031552049,-0.020167251970094387,0.0,0.0,21.06168454965791,4.0,27.79,def,10000000000000.0,0.06926946031552049,-0.020167251970094387,0.0,0.0,0.0,2.327239440019825,0.0,0.0,0.0,1.1447769637847205,0.5155972124080576,0.71,GAUSSIAN,[2752561490],0.09241700261710395,-0.39438276957723595,-1.0053231637103264,0.3180428582059569,-0.02559984401931376,24.469618470191698,1.0,27.79,0.9642294356056209
4.4325422264763175,planck18,,2.3,30,27.79,230,0.2,10,20.48,1.5604157130129594,-0.11440769519855369,0.2906044694358911,0.0,0.0,16.28141787473413,4.0,27.79,def,10000000000000.0,-0.11440769519855369,0.2906044694358911,0.0,0.0,0.0,2.007471067973915,0.0,0.0,0.0,1.6451667520529996,0.33006824615908553,0.71,GAUSSIAN,[2752561491],0.13241718834254862,-0.32159496391310793,-0.44509968754277374,-0.14976722980887777,-0.010293605945233014,25.922904108498578,1.0,27.79,0.6910800098881278
3.6767983147609224,planck18,,2.3,30,27.79,230,0.2,10,20.48,0.47563462882077334,-0.10635233697539241,-0.06692251528730911,0.0,0.0,15.483025466927899,4.0,27.79,def,10000000000000.0,-0.10635233697539241,-0.06692251528730911,0.0,0.0,0.0,1.936310213364536,0.0,0.0,0.0,1.400261814693386,0.6077031436003548,0.71,GAUSSIAN,[2752561492],0.13912282538792403,-0.07153269478325114,0.8527056208163406,-0.23996442366352963,0.0739911834467931,25.474480292323932,1.0,27.79,1.1027053304848804
3.3186314051739623,planck18,,2.3,30,27.79,230,0.2,10,20.48,1.5679470604733803,-0.08983782570483702,-0.039156346823948064,0.0,0.0,21.147489932682227,4.0,27.79,def,10000000000000.0,-0.08983782570483702,-0.039156346823948064,0.0,0.0,0.0,1.6580403425397336,0.0,0.0,0.0,0.5508968204322808,0.3832902390313977,0.71,GAUSSIAN,[2752561493],0.5675033585995366,-0.46274824949549315,-0.19223139950257465,0.18591852576379822,-0.29237962242622473,25.951313472401086,1.0,27.79,0.5517756800520831
1.965435052887638,planck18,,2.3,30,27.79,230,0.2,10,20.48,0.7370452902692968,0.3392259318114848,-0.0899415748687585,0.0,0.0,20.932438880861948,4.0,27.79,def,10000000000000.0,0.3392259318114848,-0.0899415748687585,0.0,0.0,0.0,2.3815337393997646,0.0,0.0,0.0,1.6583974359095675,0.6044984735544252,0.71,GAUSSIAN,[2752561494],0.1336922905980491,-0.45298800361819264,0.8407974367838689,-0.37728130291543693,0.23171741274276328,26.000878177990913,1.0,27.79,1.065457256799818
3.9060889830921157,planck18,,2.3,30,27.79,230,0.2,10,20.48,0.907043260404531,-0.029858165628155284,-0.2357610689098672,0.0,0.0,15.369806064619365,4.0,27.79,def,10000000000000.0,-0.029858165628155284,-0.2357610689098672,0.0,0.0,0.0,1.9225593545106947,0.0,0.0,0.0,1.1567954380887937,0.6124831252771863,0.71,GAUSSIAN,[2752561495],0.3712141176926594,0.6584174160196467,-0.47386192831268287,0.11740708071368895,0.016257979895031194,23.799846301229113,1.0,27.79,1.4311762400539474
6.939311937058879,planck18,,2.3,30,27.79,230,0.2,10,20.48,1.0445557896622104,-0.007128906602908461,-0.09145284326656612,0.0,0.0,19.272316694047756,4.0,27.79,def,10000000000000.0,-0.007128906602908461,-0.09145284326656612,0.0,0.0,0.0,1.3781425249513914,0.0,0.0,0.0,1.9072471137950975,0.688552239387266,0.71,GAUSSIAN,[2752561496],0.3384615995516977,1.0354758643512507,-0.43654980223296824,-0.33261813227044407,0.1706818882902916,25.893262039105107,1.0,27.79,1.0316312209777456
13.549827718707352,planck18,,2.3,30,27.79,230,0.2,10,20.48,0.12266827846346917,0.11111055522299204,-0.022148554539326043,0.0,0.0,16.7879581409559,4.0,27.79,def,10000000000000.0,0.11111055522299204,-0.022148554539326043,0.0,0.0,0.0,2.227216111428448,0.0,0.0,0.0,1.434960398469608,0.5099330320993134,0.71,GAUSSIAN,[2752561497],0.08127062856411471,0.05980990418274125,0.14894792015762054,0.04197535984682059,0.4023654009393846,23.024048364959498,1.0,27.79,0.7549216628850295
8.214709750092744,planck18,,2.3,30,27.79,230,0.2,10,20.48,0.5153334960713625,-0.05184937089229124,-0.017562401357619717,0.0,0.0,16.850449875850792,4.0,27.79,def,10000000000000.0,-0.05184937089229124,-0.017562401357619717,0.0,0.0,0.0,1.7309419563369848,0.0,0.0,0.0,2.0512411403818347,0.9258711232074459,0.71,GAUSSIAN,[2752561498],0.4360067614678233,-0.08687607433887917,0.6754545578107009,0.07715986723706882,0.09477728540684847,25.852356490477696,1.0,27.79,1.1487587235131032
9.420525046036124,planck18,,2.3,30,27.79,230,0.2,10,20.48,0.9391687863267697,0.06892008602953892,0.1019547578761399,0.0,0.0,19.05272051269949,4.0,27.79,def,10000000000000.0,0.06892008602953892,0.1019547578761399,0.0,0.0,0.0,2.3302619929167006,0.0,0.0,0.0,2.7806663260782782,0.7084378894914747,0.71,GAUSSIAN,[2752561499],0.11612681560748042,-0.1783436919043211,-0.3047656841957197,-0.3185089285360159,-0.13456823690359626,25.665467687654868,1.0,27.79,0.781108302578436
3.859866553660987,planck18,,2.3,30,27.79,230,0.2,10,20.48,1.8863627310123348,-0.03135276043025736,-0.051856212853187346,0.0,0.0,18.912291526114906,4.0,27.79,def,10000000000000.0,-0.03135276043025736,-0.051856212853187346,0.0,0.0,0.0,2.180503648263,0.0,0.0,0.0,1.3813234233513667,0.9009761793195221,0.71,GAUSSIAN,[2752561500],0.5990777338560396,0.2587015431621263,-0.520516009496086,0.044524360035127046,0.20341376804555975,25.16939063328374,1.0,27.79,1.5020690297905244
4.528788874072895,planck18,,2.3,30,27.79,230,0.2,10,20.48,1.3332750083175617,0.014047731437324441,0.11555889723759612,0.0,0.0,16.6488786980258,4.0,27.79,def,10000000000000.0,0.014047731437324441,0.11555889723759612,0.0,0.0,0.0,2.4506750418373286,0.0,0.0,0.0,2.047945699185271,0.9388743682099381,0.71,GAUSSIAN,[2752561501],0.3171928859529247,-0.38247134745039973,0.6278260172791327,0.04319558014096031,0.19745585910675348,27.10420956662957,1.0,27.79,1.5033225835635324
2.007249882041962,planck18,,2.3,30,27.79,230,0.2,10,20.48,1.6988612909743672,0.006368237344457048,-0.13188127739110816,0.0,0.0,18.89531451572731,4.0,27.79,def,10000000000000.0,0.006368237344457048,-0.13188127739110816,0.0,0.0,0.0,2.3415388690338297,0.0,0.0,0.0,0.8621935618931389,0.5448411664805122,0.71,GAUSSIAN,[2752561502],0.5301790752120361,-0.20311308986466325,0.5674572809940122,0.08921168216676308,0.24131908342090092,22.65993899547136,1.0,27.79,0.5982087679011105
4.527554680533361,planck18,,2.3,30,27.79,230,0.2,10,20.48,0.23110578343469035,-0.019593040967273958,0.2126566043845281,0.0,0.0,17.84765081408452,4.0,27.79,def,10000000000000.0,-0.019593040967273958,0.2126566043845281,0.0,0.0,0.0,1.9344672916078904,0.0,0.0,0.0,1.64677670302323,0.2049783572269413,0.71,GAUSSIAN,[2752561503],0.3739539624384084,-0.835153109084486,0.17814855996690893,-0.09945772439803867,0.005247948204233575,26.41728991609115,1.0,27.79,1.6006951830252896
4.930236256741444,planck18,,2.3,30,27.79,230,0.2,10,20.48,1.4402573091512085,0.06038682939969483,-0.28323853166980717,0.0,0.0,18.934730192947207,4.0,27.79,def,10000000000000.0,0.06038682939969483,-0.28323853166980717,0.0,0.0,0.0,1.9459001322240352,0.0,0.0,0.0,1.759013479844047,0.36653447568273884,0.71,GAUSSIAN,[2752561504],0.10785932970662651,-0.493157241074976,0.2611124041033953,0.25795987164658557,0.06324508271217942,24.007709316957893,1.0,27.79,1.4499061699969267
1.7981212103237034,planck18,,2.3,30,27.79,230,0.2,10,20.48,0.6069857246107567,-0.036993745078371144,0.11786728368853164,0.0,0.0,19.72034856839455,4.0,27.79,def,10000000000000.0,-0.036993745078371144,0.11786728368853164,0.0,0.0,0.0,1.9503637709114263,0.0,0.0,0.0,0.7533328547225402,0.7429660240075251,0.71,GAUSSIAN,[2752561505],0.2082496432180807,0.26239216792466713,1.0724970769248037,0.14063653543125065,-0.0709964700454432,25.222252341189957,1.0,27.79,1.177710700497257
20.056726280382218,planck18,,2.3,30,27.79,230,0.2,10,20.48,1.6841831801407487,0.04038769521106964,0.17824264262265438,0.0,0.0,18.126116220887205,4.0,27.79,def,10000000000000.0,0.04038769521106964,0.17824264262265438,0.0,0.0,0.0,1.93755792835749,0.0,0.0,0.0,2.8891978226268593,0.5590276102849207,0.71,GAUSSIAN,[2752561506],0.3195605543333021,0.29808035376104935,0.03159115932684349,0.5223342037856791,-0.09830892593152221,25.836516271296826,1.0,27.79,1.4432547602818235
5.1160910027551605,planck18,,2.3,30,27.79,230,0.2,10,20.48,1.4960564564161856,0.053174989982324096,-0.18346686809336946,0.0,0.0,19.75975348422892,4.0,27.79,def,10000000000000.0,0.053174989982324096,-0.18346686809336946,0.0,0.0,0.0,2.3417033208364133,0.0,0.0,0.0,1.8546112659848397,0.7386124036406434,0.71,GAUSSIAN,[2752561507],0.24898277071353955,-0.44519219002174876,0.2325230514807657,0.37162998882546266,-0.18430670413946476,25.511858116327165,1.0,27.79,1.7872723583178154
1.8660090835632874,planck18,,2.3,30,27.79,230,0.2,10,20.48,1.1396439974303154,-0.050509925002583965,-0.07827055183984749,0.0,0.0,19.756400286788114,4.0,27.79,def,10000000000000.0,-0.050509925002583965,-0.07827055183984749,0.0,0.0,0.0,1.9775208509076556,0.0,0.0,0.0,1.1842860381186002,0.42732861915911713,0.71,GAUSSIAN,[2752561508],0.18142252297933864,-0.39570237396638613,-1.4774980981101593,-0.18423374963972014,-0.1696843639794423,25.70664589444278,1.0,27.79,1.3566248178157108
4.473324228639108,planck18,,2.3,30,27.79,230,0.2,10,20.48,1.4278768273814684,-0.11695381036152146,-0.18916118317623842,0.0,0.0,16.639274484612102,4.0,27.79,def,10000000000000.0,-0.11695381036152146,-0.18916118317623842,0.0,0.0,0.0,1.6230921879994573,0.0,0.0,0.0,1.2568735592676648,0.43021870949884755,0.71,GAUSSIAN,[2752561509],0.02358994429039027,-0.6724611381124987,-0.9680179222468196,0.06435367910591572,0.011285042317098481,26.423354789364183,1.0,27.79,0.7329693964532715
1.601499072794022,planck18,,2.3,30,27.79,230,0.2,10,20.48,0.3359287062227386,0.12355163203788266,-0.12486605118441421,0.0,0.0,18.825301734914134,4.0,27.79,def,10000000000000.0,0.12355163203788266,-0.12486605118441421,0.0,0.0,0.0,2.1701640380758,0.0,0.0,0.0,0.759024545679652,0.2777645096524906,0.71,GAUSSIAN,[2752561510],0.16364643707656817,-0.7500112198467995,0.00604391955255869,-0.10236609614971326,0.21499522702666812,25.566597290749655,1.0,27.79,0.6646138132701465
1.6542556528360124,planck18,,2.3,30,27.79,230,0.2,10,20.48,1.4117312690655588,-0.09066664815532274,0.04961068886632505,0.0,0.0,15.746791763410407,4.0,27.79,def,10000000000000.0,-0.09066664815532274,0.04961068886632505,0.0,0.0,0.0,1.987008673913847,0.0,0.0,0.0,0.3338297295780881,0.16047153345546228,0.71,GAUSSIAN,[2752561511],0.5939477566735478,-0.17668739942280198,0.49655457958997357,0.19430360532762095,0.288151379527736,24.848034701927023,1.0,27.79,0.4395739037206907
5.602258058305669,planck18,,2.3,30,27.79,230,0.2,10,20.48,1.0789260510750345,-0.05375988528277222,0.012856639114483776,0.0,0.0,18.27354787563609,4.0,27.79,def,10000000000000.0,-0.05375988528277222,0.012856639114483776,0.0,0.0,0.0,1.892498700813947,0.0,0.0,0.0,1.1523613701358246,0.8653560509320396,0.71,GAUSSIAN,[2752561512],0.09941174885340809,-0.47686575430916855,0.2333724976959523,-0.022575111278969478,0.0030589623580089143,24.953916594466723,1.0,27.79,1.9086477773743575
21.815219278983903,planck18,,2.3,30,27.79,230,0.2,10,20.48,0.3949343242965184,-0.1084685950243666,0.09805537765836309,0.0,0.0,16.02187943282638,4.0,27.79,def,10000000000000.0,-0.1084685950243666,0.09805537765836309,0.0,0.0,0.0,1.6281341550123538,0.0,0.0,0.0,2.6632484537380403,0.7501418943114528,0.71,GAUSSIAN,[2752561513],0.3777423519586136,0.280656803635262,0.137871349762306,0.27536169323426307,-0.2917640652455812,26.0082722153141,1.0,27.79,0.9110251237839225
2.4752832106470763,planck18,,2.3,30,27.79,230,0.2,10,20.48,0.8987572167963923,0.03925144731830562,-0.02756671994055535,0.0,0.0,18.686445067261296,4.0,27.79,def,10000000000000.0,0.03925144731830562,-0.02756671994055535,0.0,0.0,0.0,2.189148717993759,0.0,0.0,0.0,1.5576314717974349,0.5351713922587932,0.71,GAUSSIAN,[2752561514],0.07693554343411338,1.443792819952983,-0.5870849434396956,-0.3633756572151471,-0.4138095157547541,23.817452644661028,1.0,27.79,1.3955664533189547
5.56848676690092,planck18,,2.3,30,27.79,230,0.2,10,20.48,0.7607542539095747,0.06111651708004595,0.056292552354816096,0.0,0.0,18.785532296591462,4.0,27.79,def,10000000000000.0,0.06111651708004595,0.056292552354816096,0.0,0.0,0.0,1.825538528886398,0.0,0.0,0.0,1.5721124074264559,0.4482853318098672,0.71,GAUSSIAN,[2752561515],0.6393413889698543,0.2544086856011966,0.7370882786066364,-0.2323238684211339,-0.09647820973381911,26.11374662662956,1.0,27.79,0.7182082924755067
2.603443750076203,planck18,,2.3,30,27.79,230,0.2,10,20.48,1.4746416587004523,0.1257239073986572,0.09391828300776497,0.0,0.0,16.071098552778547,4.0,27.79,def,10000000000000.0,0.1257239073986572,0.09391828300776497,0.0,0.0,0.0,2.0998939262159477,0.0,0.0,0.0,1.159630257592513,0.23962278862776976,0.71,GAUSSIAN,[2752561516],0.3803526097567107,-0.015416470314078792,0.9519518166735303,0.14269348625097775,0.06025633898112551,25.23403633075642,1.0,27.79,1.4561865600642843
6.8624970500681455,planck18,,2.3,30,27.79,230,0.2,10,20.48,1.0724428990300507,-0.10422273157662634,-0.02612464246344095,0.0,0.0,18.463179806442067,4.0,27.79,def,10000000000000.0,-0.10422273157662634,-0.02612464246344095,0.0,0.0,0.0,2.0226288903527117,0.0,0.0,0.0,2.3530799369944697,0.20240464100030636,0.71,GAUSSIAN,[2752561517],0.19620500367267105,-0.7863591086146924,0.15090382364604762,-0.1253463971842516,-0.20932265359839622,26.684440026654972,1.0,27.79,0.5023919273429717
8.306996868519535,planck18,,2.3,30,27.79,230,0.2,10,20.48,1.6625274026797876,-0.022795115593113563,-0.03273255001031706,0.0,0.0,16.509487942994568,4.0,27.79,def,10000000000000.0,-0.022795115593113563,-0.03273255001031706,0.0,0.0,0.0,2.208120705441718,0.0,0.0,0.0,1.4631198843509454,0.6210277806040752,0.71,GAUSSIAN,[2752561518],0.16017446607794839,0.31920787427274305,-0.12806515507481298,0.04046882384964379,-0.3718469821871073,25.207386740961162,1.0,27.79,0.9271097373000841
1.9944502326561184,planck18,,2.3,30,27.79,230,0.2,10,20.48,1.0447204780163624,-0.17048213865409687,-0.21664047042571777,0.0,0.0,15.376667364779202,4.0,27.79,def,10000000000000.0,-0.17048213865409687,-0.21664047042571777,0.0,0.0,0.0,1.8616381386870637,0.0,0.0,0.0,0.42653683908721907,0.6671031414746997,0.71,GAUSSIAN,[2752561519],0.39641584658526774,0.04752911896125234,0.39226843730541083,0.12800592328529706,0.0344740456223786,26.56085493952765,1.0,27.79,1.27782843298963
15.968846341266289,planck18,,2.3,30,27.79,230,0.2,10,20.48,2.4388595284761276,0.026627607984728158,0.14495809175027222,0.0,0.0,18.5198565911711,4.0,27.79,def,10000000000000.0,0.026627607984728158,0.14495809175027222,0.0,0.0,0.0,1.8533138587508573,0.0,0.0,0.0,2.351460752072615,0.5108443177557195,0.71,GAUSSIAN,[2752561520],0.3738396521557282,0.1821565320557295,-0.08558480231053169,-0.07940139013934211,0.21450295286698148,25.66764288897407,1.0,27.79,0.9019019869222027
0.005484541252254141,planck18,,2.3,30,27.79,230,0.2,10,20.48,1.362076312500978,0.0631161795496239,-0.17139436912234526,0.0,0.0,21.855887001229554,4.0,27.79,def,10000000000000.0,0.0631161795496239,-0.17139436912234526,0.0,0.0,0.0,1.6690399604733586,0.0,0.0,0.0,1.1384763475674267,0.44473068230066454,0.71,GAUSSIAN,[2752561521],0.006679821405395858,-0.6839356346744405,-0.022863643127467713,0.3435184290655856,0.19319104553599023,24.69737887155223,1.0,27.79,0.8555982549118172
6.350994740048076,planck18,,2.3,30,27.79,230,0.2,10,20.48,0.46938444167518767,0.00597488652321078,-0.20846576212293835,0.0,0.0,20.735573980167946,4.0,27.79,def,10000000000000.0,0.00597488652321078,-0.20846576212293835,0.0,0.0,0.0,2.128157621140263,0.0,0.0,0.0,1.38568920749201,0.30098757821066313,0.71,GAUSSIAN,[2752561522],0.2757701180724999,0.144245868167096,-0.6458379371467909,-0.1394069090510113,-0.0160938008268048,24.690605928309527,1.0,27.79,1.763722158801884
1.6457089322623168,planck18,,2.3,30,27.79,230,0.2,10,20.48,0.7033524165420043,0.04175051715738967,-0.1465382779824604,0.0,0.0,17.975775171262264,4.0,27.79,def,10000000000000.0,0.04175051715738967,-0.1465382779824604,0.0,0.0,0.0,2.192030285608846,0.0,0.0,0.0,1.4712610597222362,0.9356655785674631,0.71,GAUSSIAN,[2752561523],0.46728455154424187,-0.5821781414923408,1.561808220655778,0.49673671789342244,-0.3112900282037148,24.657844573519505,1.0,27.79,1.7121478723078
